#			Time (ns)	RMSD	RMSF	rGyr	SASA
			79.8	11.457		5.015	258.986
			80	11.599		5.003	220.072
			80.2	11.543		4.844	209.872
			80.4	11.269		4.909	211.68
			80.6	11.034		4.899	196.565
			80.8	11.794		4.987	233.14
			81	11.707		5.021	202.878
			81.2	11.339		4.881	216.432
			81.4	11.624		4.956	207.796
			81.6	11.178		4.974	203.845
			81.8	11.026		4.99	205.717
			82	11.341		4.931	219.966
			82.2	11.604		4.92	202.141
			82.4	11.495		4.986	195.331
			82.6	11.296		4.988	196.169
			82.8	11.143		4.897	180.154
			83	10.99		4.962	191.51
			83.2	11.266		4.918	172.49
			83.4	11.102		4.866	173.676
			83.6	11.316		4.977	209.873
			83.8	10.587		5.001	229.456
			84	10.877		4.96	198.808
			84.2	11.544		5.026	206.939
			84.4	11.368		4.93	202.318
			84.6	10.945		4.981	206.909
			84.8	11.053		4.991	197.196
			85	11.007		4.933	194.055
			85.2	11.106		4.897	210.365
			85.4	11.366		5.033	201.478
			85.6	11.295		4.919	184.792
			85.8	11.474		4.923	199.759
			86	11.202		4.962	192.01
			86.2	11.138		4.908	208.74
			86.4	11.212		4.868	186.579
			86.6	11.35		4.852	189.998
			86.8	11.399		4.984	202.858
			87	11.037		5.004	197.869
			87.2	11.701		4.881	222.1
			87.4	11.509		5.021	228.202
			87.6	11.504		5.035	204.082
			87.8	11.502		4.91	203.265
			88	11.443		4.966	211.218
			88.2	11.638		4.899	195.928
			88.4	11.214		4.951	220.369
			88.6	11.226		4.928	193.749
			88.8	12.029		4.991	237.141
			89	11.436		5.068	214.859
			89.2	11.488		4.959	219.137
			89.4	11.114		4.925	193.115
			89.6	11.721		4.931	202.993
			89.8	11.102		5.024	216.166
			90	11.904		4.955	231.104
			90.2	11.743		4.919	215.481
			90.4	12.246		4.959	224.484
			90.6	11.243		4.854	233.942
			90.8	11.304		4.979	187.5
			91	11.518		4.918	210.379
			91.2	10.934		5.009	212.243
