#			Time (ns)	RMSD	RMSF	rGyr	SASA
			32	5.509		5.098	193.188
			32.2	6.417		5.279	235.242
			32.4	5.602		5.313	259.823
			32.6	5.599		5.322	241.157
			32.8	6.408		5.477	211.53
			33	6.734		5.442	252.189
			33.2	6.438		5.397	245.319
			33.4	5.652		5.271	180.824
			33.6	5.963		5.173	225.273
			33.8	6.592		5.417	254.554
			34	6.053		5.36	273.359
			34.2	5.239		5.213	217.897
			34.4	4.986		5.162	221.304
			34.6	5.886		5.115	203.595
			34.8	4.994		5.135	218.453
			35	6.459		5.296	187.078
			35.2	7.751		5.49	221.656
			35.4	5.092		4.986	150.955
			35.6	5.335		5.15	218.433
			35.8	4.911		5.202	275.961
			36	5.216		5.24	301.034
			36.2	5.618		5.341	300.164
			36.4	4.875		5.188	264.167
			36.6	5.286		5.214	302.139
			36.8	4.448		4.982	259.612
			37	4.868		5.134	254.828
			37.2	5.505		5.204	268.896
			37.4	7.98		5.014	299.685
			37.6	9.378		5.427	356.761
			37.8	8.987		5.213	306.937
			38	9.231		5.375	349.364
			38.2	7.76		5.308	299.457
			38.4	9.096		5.279	320.285
			38.6	9.481		5.201	334.729
			38.8	9.57		5.319	367.985
			39	9.046		5.244	328.932
			39.2	7.691		5.329	292.264
			39.4	7.945		5.19	272.747
			39.6	8.129		5.016	305.309
			39.8	7.876		5.094	297.086
			40	7.722		5.178	281.378
			40.2	6.244		5.341	311.881
			40.4	7.013		5.386	310.947
			40.6	6.262		5.435	345.036
			40.8	6.013		5.32	321.558
			41	5.501		5.284	314.555
			41.2	6.266		5.187	291.317
			41.4	5.8		5.21	298.44
			41.6	5.5		5.234	314.39
			41.8	7.154		5.323	321.155
			42	6.984		5.461	330.482
			42.2	6.338		4.937	253.576
			42.4	6.47		5.36	314.46
			42.6	6.164		5.121	283.3
			42.8	6.349		5.147	304.348
			43	7.116		5.237	342.374
			43.2	7.181		5.058	275.283
			43.4	6.501		5.301	293.154
			43.6	6.263		5.237	305.791
			43.8	5.764		5.219	307.671
			44	6.445		5.352	287.266
			44.2	6.24		5.486	262.355
			44.4	5.985		5.25	256.532
			44.6	4.713		5.007	255.465
			44.8	6.833		5.256	306.714
			45	6.483		5.128	292.937
			45.2	5.956		5.246	314.285
			45.4	5.89		5.414	215.396
			45.6	5.6		5.311	246.559
			45.8	5.838		5.295	223.528
			46	6.529		5.444	226.936
			46.2	6.789		5.453	237.524
			46.4	6.505		5.286	201.932
			46.6	6.438		5.377	185.422
			46.8	6.27		5.362	197.042
			47	7.251		5.532	258.221
			47.2	6.459		5.361	224.502
			47.4	6.072		5.346	188.115
			47.6	5.922		5.327	222.765
			47.8	5.944		5.192	186.615
			48	6.336		5.303	206.431
			48.2	6.206		5.27	243.518
			48.4	5.984		5.323	197.991
			48.6	5.331		5.249	171.412
			48.8	6.324		5.422	195.938
			49	6.168		5.267	221.246
			49.2	6.08		5.392	202.934
			49.4	6.197		5.236	197.269
			49.6	5.997		5.193	214.416
			49.8	5.654		5.182	180.425
			50	6.009		5.424	205.438
			50.2	6.565		5.42	198.034
			50.4	6.259		5.358	190.438
			50.6	6.007		5.219	197.338
			50.8	5.849		5.441	198.001
			51	5.867		5.289	198.853
			51.2	5.459		5.29	205.674
			51.4	5.574		5.296	212.138
			51.6	6.005		5.321	216.802
			51.8	6.663		5.384	224.516
