Ligand,Mode,Vina_Affinity,CNN_Pose_Confidence,CNN_pKd
candidate_83,2,-7.23,0.9523,7.101
candidate_83,3,-7.17,0.9422,6.621
candidate_83,4,-7.23,0.8828,6.689
candidate_83,5,-7.05,0.881,6.623
candidate_83,6,-7.25,0.8091,6.693
candidate_83,7,-6.78,0.7611,6.454
candidate_83,8,-5.89,0.6895,6.54
candidate_83,9,-6.13,0.6838,6.668
candidate_84,1,-7.09,0.868,7.087
candidate_84,2,-6.85,0.8054,7.238
candidate_84,3,13.65,0.8012,7.014
candidate_84,4,-7.13,0.7813,7.181
candidate_84,5,-6.16,0.7187,7.118
candidate_84,6,-7.08,0.6807,7.085
candidate_84,7,8.62,0.6138,6.645
candidate_84,8,10.13,0.6114,6.245
candidate_84,9,22.93,0.6088,6.88
candidate_85,1,-6.58,0.9491,6.453
candidate_85,2,-6.22,0.8477,6.483
candidate_85,3,-7.09,0.7828,6.18
candidate_85,4,17.34,0.7506,6.092
candidate_85,5,-6.2,0.7172,6.264
candidate_85,6,-6.28,0.6903,6.409
candidate_85,7,-6.65,0.6862,6.389
candidate_85,8,10.44,0.6756,5.838
candidate_85,9,-6.73,0.6732,6.37
candidate_86,1,-5.61,0.7179,5.789
candidate_86,2,14.88,0.6706,5.573
candidate_86,3,-6.03,0.6638,5.798
candidate_86,4,1.16,0.6597,5.838
candidate_86,5,8.51,0.6403,5.876
candidate_86,6,17.34,0.6395,5.749
candidate_86,7,-3.4,0.6343,6.587
candidate_86,8,8.62,0.6298,5.455
candidate_86,9,4.48,0.622,5.565
candidate_87,1,-7.32,0.9849,7.497
candidate_87,2,-7.03,0.9611,7.408
candidate_87,3,-7.24,0.9559,7.393
candidate_87,4,-7.53,0.9268,7.218
candidate_87,5,-6.6,0.9226,7.406
candidate_87,6,-7.84,0.9019,7.18
candidate_87,7,-7.37,0.8748,7.015
candidate_87,8,-7.67,0.8224,7.065
candidate_87,9,-6.09,0.742,6.792
candidate_88,1,-6.59,0.9615,7.358
candidate_88,2,-7.15,0.9503,7.242
candidate_88,3,-6.96,0.9485,7.262
candidate_88,4,-7.5,0.9254,7.198
candidate_88,5,-5.13,0.9243,7.219
candidate_88,6,-6.5,0.911,7.364
candidate_88,7,-5.74,0.8975,7.377
candidate_88,8,-6.12,0.8905,7.268
candidate_88,9,-7.15,0.872,6.991
candidate_89,1,-6.36,0.9713,7.554
candidate_89,2,-6.39,0.9549,7.403
candidate_89,3,-6.62,0.9354,7.421
candidate_89,4,-5.39,0.8885,7.437
candidate_89,5,-5.08,0.8475,7.135
candidate_89,6,-6.37,0.8196,6.69
candidate_89,7,15.63,0.6574,6.424
candidate_89,8,-6.27,0.6451,6.561
candidate_89,9,30.06,0.6084,6.418
candidate_9,1,-7.32,0.9824,7.544
candidate_9,2,-6.98,0.9629,7.135
candidate_9,3,-6.51,0.9607,7.244
candidate_9,4,-6.58,0.8973,6.902
candidate_9,5,-6.01,0.8883,7.143
candidate_9,6,-6.7,0.875,6.793
candidate_9,7,-7.6,0.8728,6.778
candidate_9,8,-6.82,0.8587,6.886
candidate_9,9,-7.21,0.8457,6.775
candidate_90,1,-6.62,0.9366,6.422
candidate_90,2,-6.29,0.9224,6.706
candidate_90,3,-6.44,0.8283,6.491
candidate_90,4,23.87,0.7931,6.163
candidate_90,5,-6.81,0.7264,6.433
candidate_90,6,15.18,0.7221,6.045
candidate_90,7,16.47,0.6998,5.42
candidate_90,8,-6.86,0.6837,6.211
candidate_90,9,10.93,0.6734,5.695
candidate_91,1,-6.9,0.9565,7.372
candidate_91,2,-6.88,0.9496,7.332
candidate_91,3,-7.2,0.9466,7.391
candidate_91,4,-7.2,0.9454,7.315
candidate_91,5,-5.62,0.8684,7.092
candidate_91,6,-7.78,0.8581,7.021
candidate_91,7,-7.96,0.8369,6.896
candidate_91,8,-6.51,0.7711,6.935
candidate_91,9,-7.87,0.7691,6.825
candidate_92,1,-6.24,0.9256,7.022
candidate_92,2,-7.01,0.8359,6.716
candidate_92,3,-7.27,0.7054,6.592
candidate_92,4,-6.47,0.5889,6.314
candidate_92,5,30.24,0.5797,5.705
candidate_92,6,10.54,0.5583,5.583
candidate_92,7,17.09,0.5509,6.429
candidate_92,8,4.74,0.5396,5.81
candidate_92,9,-6.92,0.5395,6.363
candidate_93,1,10.15,0.6206,6.043
candidate_93,2,10.71,0.5599,5.864
candidate_93,3,19.16,0.5193,6.175
candidate_93,4,-7.23,0.5058,6.183
candidate_93,5,-6.35,0.5042,6.099
candidate_93,6,16.58,0.4986,5.721
candidate_93,7,-7.64,0.491,6.208
candidate_93,8,-6.86,0.4834,6.518
candidate_93,9,-6.49,0.435,6.626
candidate_94,1,-7.58,0.9376,7.659
candidate_94,2,16.63,0.5909,6.707
candidate_94,3,11.28,0.4622,6.191
candidate_94,4,-6.73,0.4535,7.066
candidate_94,5,2.0,0.4391,6.549
candidate_94,6,4.96,0.3935,5.774
candidate_94,7,24.19,0.3142,5.973
candidate_94,8,14.3,0.245,5.604
candidate_94,9,19.1,0.2415,5.525
candidate_95,1,-7.34,0.9414,7.254
candidate_95,2,-7.36,0.928,7.218
candidate_95,3,-7.04,0.9045,7.233
candidate_95,4,-7.11,0.8867,7.246
candidate_95,5,21.84,0.6143,6.613
candidate_95,6,8.73,0.5692,6.042
candidate_95,7,25.04,0.5201,6.821
candidate_95,8,6.67,0.5074,6.512
candidate_95,9,8.46,0.4617,6.115
candidate_96,1,-6.37,0.9612,7.21
candidate_96,2,-6.55,0.9442,7.133
candidate_96,3,-0.97,0.8534,5.843
candidate_96,4,-5.08,0.7639,6.632
candidate_96,5,-4.98,0.7513,6.503
candidate_96,6,113.29,0.7226,5.76
candidate_96,7,24.61,0.6887,6.193
candidate_96,8,3.99,0.6728,6.506
candidate_96,9,20.6,0.6634,6.082
candidate_97,1,-6.55,0.9812,7.29
candidate_97,2,-7.41,0.9354,7.034
candidate_97,3,-6.65,0.9105,7.011
candidate_97,4,-6.54,0.8947,6.723
candidate_97,5,-6.44,0.8821,7.01
candidate_97,6,-6.76,0.864,6.769
candidate_97,7,15.76,0.8071,6.751
candidate_97,8,-6.9,0.6588,6.336
candidate_97,9,16.54,0.6403,6.098
candidate_98,1,-7.84,0.7624,7.063
candidate_98,2,-7.7,0.7479,7.079
candidate_98,3,-6.7,0.6848,6.905
candidate_98,4,-7.03,0.6257,6.815
candidate_98,5,15.31,0.623,6.801
candidate_98,6,5.52,0.5825,6.193
candidate_98,7,5.74,0.5623,6.026
candidate_98,8,11.76,0.5547,5.962
candidate_98,9,12.55,0.5511,5.872
candidate_99,1,-7.5,0.9479,6.878
candidate_99,2,-7.13,0.9323,7.136
candidate_99,3,-6.82,0.9176,7.038
candidate_99,4,-7.03,0.9146,6.984
candidate_99,5,-7.27,0.9133,6.848
candidate_99,6,-7.7,0.9002,6.817
candidate_99,7,-7.44,0.8572,6.875
candidate_99,8,-7.12,0.8411,6.916
candidate_99,9,-7.05,0.8199,6.844
ccl,1,-8.7,0.992,7.546
ccl,2,-8.76,0.9913,7.435
ccl,3,-8.74,0.9908,7.331
ccl,4,-8.82,0.9907,7.461
ccl,5,-8.36,0.9872,7.525
ccl,6,-7.5,0.8559,6.945
ccl,7,-7.4,0.8385,6.952
ccl,8,-8.08,0.8124,6.824
ccl,9,-7.64,0.8061,6.856
