Domain,Ligand,Replica,Frame,vdW,Elec,Polar_Solv,NonPolar_Solv,Total_dG
JH2,253,3,041,-43.50920000000013,0.0,14.273400000000038,-5.436717840000004,-34.672517840000125
JH2,253,3,042,-39.471199999999854,0.0,13.55580000000009,-5.190476399999994,-31.10587639999985
JH2,253,3,043,-42.09190000000024,0.0,14.56730000000016,-5.281889759999993,-32.80648976000006
JH2,253,3,044,-36.660599999999874,0.0,14.58640000000014,-4.902819840000001,-26.977019839999805
JH2,253,3,045,-39.830999999999946,0.0,13.627999999999702,-4.942604159999991,-31.14560416000025
JH2,253,3,046,-39.653699999999866,0.0,13.422499999999673,-5.096117519999995,-31.32731752000022
JH2,253,3,047,-38.19089999999997,0.0,15.536000000000058,-5.204756160000008,-27.85965615999992
JH2,253,3,048,-41.25350000000031,0.0,14.196200000000315,-5.086574639999999,-32.14387464000001
JH2,253,3,049,-36.78830000000008,0.0,12.848500000000058,-4.890800880000003,-28.830600880000063
JH2,253,3,050,-37.88750000000042,0.0,14.862300000000232,-4.572604080000012,-27.597804080000152
JH2,253,3,051,-42.10659999999996,0.0,14.98720000000003,-5.170087439999998,-32.289487439999895
JH2,253,3,052,-43.41820000000002,0.0,18.179099999999835,-5.525449919999991,-30.764549920000164
JH2,253,3,053,-44.41649999999995,0.0,15.160400000000209,-5.293405440000015,-34.54950543999974
JH2,253,3,054,-46.02179999999965,0.0,15.618199999999888,-5.473522079999991,-35.87712207999984
JH2,253,3,055,-43.926599999999766,0.0,16.172700000000077,-5.538534480000012,-33.292334479999695
JH2,253,3,056,-44.78539999999967,0.0,13.614199999999984,-5.604749999999991,-36.77604999999964
JH2,253,3,057,-45.3051999999996,0.0,15.39220000000023,-5.639805360000006,-35.55290535999935
JH2,253,3,058,-44.00360000000022,0.0,12.65249999999969,-5.27734296,-36.62844296000055
JH2,253,3,059,-35.535499999999885,0.0,14.207699999999932,-5.439712319999993,-26.76761231999988
JH2,253,3,060,-40.21999999999972,0.0,16.09389999999985,-5.344747200000009,-29.47084719999992
JH2,253,3,061,-41.25400000000036,0.0,14.594700000000104,-5.513628239999997,-32.172928240000225
JH2,253,3,062,-40.44560000000014,0.0,14.033800000000156,-5.128475040000001,-31.540375039999955
JH2,253,3,063,-40.769299999999845,0.0,13.694500000000062,-5.342745599999995,-32.41754559999977
JH2,253,3,064,-38.60039999999994,0.0,14.3737000000001,-5.334404399999988,-29.56120439999985
JH2,253,3,065,-40.31079999999992,0.0,15.484399999999823,-5.136248879999997,-29.962648880000096
JH2,253,3,066,-41.835399999999936,0.0,15.163700000000064,-5.304609359999996,-31.976309359999902
JH2,253,3,067,-39.10239999999983,0.0,15.24330000000009,-4.981825439999987,-28.84092543999977
JH2,253,3,068,-41.521199999999816,0.0,15.34860000000026,-5.161698720000006,-31.334298719999573
JH2,253,3,069,-40.14619999999999,0.0,14.576800000000276,-5.118253919999992,-30.68765391999968
JH2,253,3,070,-37.76360000000005,0.0,13.55580000000009,-5.0915663999999925,-29.29936639999992
JH2,253,3,071,-40.3573999999999,0.0,12.414500000000317,-5.065338960000005,-33.00823895999955
JH2,253,3,072,-40.40750000000003,0.0,14.423799999999574,-5.2681939200000105,-31.251893920000533
JH2,253,3,073,-39.161699999999605,0.0,14.010999999999967,-5.092525440000008,-30.243225439999684
JH2,253,3,074,-38.39169999999985,0.0,12.817199999999955,-4.763046960000009,-30.337546959999926
JH2,253,3,075,-37.969300000000246,0.0,13.688599999999951,-5.158119600000004,-29.43881960000032
JH2,253,3,076,-38.52170000000003,0.0,14.153099999999997,-4.917756960000002,-29.286456959999963
JH2,253,3,077,-43.2651000000002,0.0,14.271699999999782,-5.2927948799999935,-34.28619488000033
JH2,253,3,078,-41.12009999999973,0.0,16.59880000000021,-5.258794319999984,-29.780094319999456
JH2,253,3,079,-37.95420000000003,0.0,15.298400000000129,-5.384360880000001,-28.04016087999988
JH2,253,3,080,-42.29010000000019,0.0,15.407999999999902,-5.385993840000007,-32.26809384000024
JH2,253,3,081,-37.83509999999997,0.0,13.237500000000182,-5.155581600000014,-29.753181599999763
JH2,253,3,082,-38.84629999999975,0.0,14.364300000000185,-5.6386958400000005,-30.120695839999595
JH2,253,3,083,-42.18140000000021,0.0,15.567399999999909,-5.385373199999998,-31.99947320000032
JH2,253,3,084,-41.790299999999945,0.0,14.422900000000029,-5.3136986400000055,-32.68109863999989
JH2,253,3,085,-36.90859999999991,0.0,15.410799999999654,-4.852159199999996,-26.349959200000207
JH2,253,3,086,-37.810599999999965,0.0,13.29359999999997,-5.00714928,-29.524149279999968
JH2,253,3,087,-38.33220000000007,0.0,12.224900000000162,-4.820901119999988,-30.928301119999915
JH2,253,3,089,-43.30989999999992,0.0,13.361799999999675,-5.257010880000001,-35.20521088000029
JH2,253,3,090,-44.90260000000001,0.0,13.84979999999996,-5.554830959999988,-36.60763095999998
JH2,253,3,091,-37.828,0.0,17.635999999999967,-5.080993199999995,-25.272993200000045
JH2,253,3,092,-37.72279999999961,0.0,13.660800000000108,-4.746389040000009,-28.80838903999951
JH2,253,3,093,-46.54720000000013,0.0,16.957800000000134,-5.5688097599999935,-35.15810975999999
JH2,253,3,094,-42.36780000000032,0.0,12.41800000000012,-5.048240400000017,-34.998040400000185
JH2,253,3,095,-40.77509999999972,0.0,15.878700000000208,-5.167447199999998,-30.063847199999515
JH2,253,3,096,-38.22219999999977,0.0,16.289299999999912,-5.282929439999993,-27.21582943999979
JH2,253,3,097,-38.39510000000005,0.0,16.74039999999968,-5.029127279999993,-26.68382728000029
JH2,253,3,098,-38.41609999999999,0.0,14.961900000000242,-5.181886799999983,-28.63598679999972
JH2,253,3,099,-40.9221,0.0,15.981000000000222,-5.15094984000001,-30.09214983999989
JH2,306,1,000,-37.23330000000004,0.0,13.510099999999966,-4.653931679999991,-28.377131680000005
JH2,306,1,001,-40.4589999999999,0.0,13.939100000000051,-5.026683600000003,-31.546583599999845
JH2,306,1,002,-39.6116000000002,0.0,14.228499999999713,-4.78876464,-30.171864640000376
JH2,306,1,003,-43.00659999999989,0.0,14.16840000000002,-5.040636480000016,-33.878836479999926
JH2,306,1,004,-39.890299999999954,0.0,15.052999999999884,-4.951182240000005,-29.788482240000075
JH2,306,1,005,-38.689800000000304,0.0,12.887000000000173,-4.88061647999999,-30.68341648000015
JH2,306,1,006,-38.88829999999983,0.0,13.7496000000001,-4.765397040000005,-29.90409703999972
JH2,306,1,007,-37.14199999999988,0.0,12.717099999999846,-4.503645360000007,-28.928545360000044
JH2,306,1,008,-42.26399999999991,0.0,14.983799999999974,-5.155604640000002,-32.43580463999994
JH2,306,1,009,-35.87809999999985,0.0,12.689300000000005,-4.204075680000005,-27.392875679999943
JH2,306,1,010,-38.146199999999766,0.0,16.22629999999981,-5.144327279999999,-27.06422727999999
JH2,306,1,011,-38.67180000000013,0.0,13.00380000000041,-4.527147599999994,-30.195147599999743
JH2,306,1,012,-43.3333999999998,0.0,15.244499999999787,-5.229721439999996,-33.31862143999999
JH2,306,1,013,-41.09949999999977,0.0,13.760099999999966,-5.120132399999997,-32.459432399999805
JH2,306,1,014,-40.7257,0.0,12.384999999999764,-4.868300880000007,-33.20900088000021
JH2,306,1,015,-41.843599999999874,0.0,15.004500000000007,-5.322468960000004,-32.16156895999989
JH2,306,1,016,-39.51060000000008,0.0,14.83939999999984,-5.112563039999992,-29.783763040000217
JH2,306,1,017,-43.03370000000019,0.0,15.38799999999992,-5.286836160000002,-32.93253616000029
JH2,306,1,018,-46.902999999999984,0.0,14.574699999999666,-5.439166559999999,-37.76746656000032
JH2,306,1,019,-43.71849999999983,0.0,13.530399999999643,-5.211610560000008,-35.39971056000021
JH2,306,1,020,-42.12040000000027,0.0,15.2791000000002,-5.098603679999995,-31.9399036800001
JH2,306,1,021,-40.404700000000034,0.0,13.816100000000006,-5.25560328,-31.84420328
JH2,306,1,022,-40.86950000000028,0.0,15.097199999999702,-5.104722239999992,-30.877022240000635
JH2,306,1,023,-43.76340000000006,0.0,14.473199999999906,-5.276940479999992,-34.56714048000012
JH2,306,1,024,-41.16069999999972,0.0,13.227800000000116,-5.167756799999991,-33.10065679999956
JH2,306,1,025,-39.91289999999977,0.0,13.327299999999925,-5.092450560000005,-31.678050559999804
JH2,306,1,026,-41.57519999999992,0.0,14.603000000000064,-4.9974919199999945,-31.969691919999903
JH2,306,1,027,-42.63860000000038,0.0,14.370800000000145,-5.059474560000005,-33.32727456000023
JH2,306,1,028,-41.48410000000019,0.0,13.495300000000045,-5.066143199999988,-33.05494320000013
JH2,306,1,029,-42.416799999999874,0.0,14.694099999999708,-5.373078479999994,-33.09587848000021
JH2,306,1,030,-42.09760000000024,0.0,16.052099999999882,-5.321031840000004,-31.36653184000034
JH2,306,1,031,-39.28229999999975,0.0,15.236699999999928,-5.172659280000012,-29.218259279999785
JH2,306,1,032,-40.79940000000013,0.0,14.1546000000003,-4.944438719999999,-31.58923871999989
JH2,306,1,033,-41.5499000000002,0.0,13.110200000000075,-5.166817199999995,-33.60651720000017
JH2,306,1,034,-41.33000000000025,0.0,14.518500000000133,-4.967297280000004,-31.778797280000063
JH2,306,1,035,-41.72019999999971,0.0,13.952400000000123,-5.056029359999997,-32.82382935999955
JH2,306,1,036,-41.15570000000023,0.0,13.85550000000012,-5.159755440000005,-32.45995544000011
JH2,306,1,037,-41.1914000000002,0.0,15.023200000000088,-5.120177039999991,-31.28837704000012
JH2,306,1,038,-40.55469999999984,0.0,13.853500000000167,-5.099413679999991,-31.800613679999664
JH2,306,1,039,-39.70690000000013,0.0,14.287499999999907,-4.949367119999986,-30.368767120000115
JH2,306,1,040,-39.21870000000023,0.0,14.082100000000082,-4.972962960000005,-30.109562960000154
JH2,306,1,041,-37.019800000000274,0.0,15.250200000000405,-4.892346000000001,-26.66194599999984
JH2,306,1,042,-39.52129999999991,0.0,15.78780000000006,-4.97033135999999,-28.70383135999991
JH2,306,1,043,-40.95820000000014,0.0,15.661599999999908,-5.4950774399999975,-30.791677440000164
JH2,306,1,044,-41.32640000000015,0.0,13.09820000000036,-5.054734800000016,-33.28293479999985
JH2,306,1,045,-41.06770000000004,0.0,14.310099999999691,-5.102516880000006,-31.860116880000373
JH2,306,1,046,-38.49299999999959,0.0,15.043699999999715,-4.980720960000003,-28.43012095999996
JH2,306,1,047,-40.40689999999992,0.0,14.192000000000007,-4.936580640000006,-31.15148063999995
JH2,306,1,048,-41.11629999999977,0.0,13.895700000000032,-5.256200880000008,-32.47680087999974
JH2,306,1,049,-37.40309999999991,0.0,16.21180000000004,-5.127284880000005,-26.31858487999991
JH2,306,1,050,-39.49059999999999,0.0,16.039200000000164,-5.061623760000006,-28.512923759999875
JH2,306,1,051,-39.43279999999964,0.0,14.745899999999892,-4.864371839999991,-29.55137183999979
JH2,306,1,052,-39.814000000000064,0.0,16.325400000000172,-5.2570159199999935,-28.74561591999992
JH2,306,1,053,-38.27550000000009,0.0,15.822900000000118,-5.071152959999994,-27.52375295999991
JH2,306,1,054,-41.024399999999865,0.0,14.190399999999954,-5.018476319999998,-31.852576319999976
JH2,306,1,055,-39.74299999999966,0.0,16.02529999999979,-5.152316399999995,-28.870016399999898
JH2,306,1,056,-38.92250000000004,0.0,14.848300000000108,-4.7148364800000016,-28.78903647999992
JH2,306,1,057,-42.40870000000032,0.0,14.166000000000167,-5.15264256,-33.39534256000012
JH2,306,1,058,-38.088900000000216,0.0,13.766999999999824,-4.840891199999999,-29.162791200000424
JH2,306,1,059,-38.15629999999992,0.0,14.8113000000003,-4.853476800000007,-28.198376799999654
JH2,306,1,060,-40.809100000000086,0.0,13.83640000000014,-4.839202799999995,-31.811802800000024
JH2,306,1,061,-40.82379999999989,0.0,14.865099999999984,-4.959210960000013,-30.917810959999898
JH2,306,1,062,-35.77769999999989,0.0,14.840799999999945,-4.752492479999999,-25.68939248
JH2,306,1,063,-37.75110000000005,0.0,15.033500000000004,-4.917914639999984,-27.635514639999947
JH2,306,1,064,-40.88009999999991,0.0,15.343199999999795,-4.991429520000009,-30.52832952000005
JH2,306,1,065,-41.71709999999986,0.0,15.246399999999994,-5.150293199999998,-31.62109319999984
JH2,306,1,066,-40.4134000000002,0.0,15.81809999999996,-4.908625200000002,-29.503925200000225
JH2,306,1,067,-43.07799999999962,0.0,14.798800000000028,-5.086377360000011,-33.36557735999969
JH2,306,1,068,-42.36930000000014,0.0,14.885400000000118,-5.267077200000008,-32.75097719999994
JH2,306,1,069,-38.07630000000009,0.0,15.539700000000266,-5.129502480000004,-27.66610247999986
JH2,306,1,070,-41.661399999999794,0.0,14.398000000000138,-4.983076080000005,-32.24647607999975
JH2,306,1,071,-39.85359999999999,0.0,13.57029999999986,-5.032956960000012,-31.31625696000006
JH2,306,1,072,-41.16989999999983,0.0,13.384599999999864,-5.121257760000011,-32.90655775999991
JH2,306,1,073,-38.56740000000018,0.0,14.755699999999706,-4.8677212800000085,-28.6794212800004
JH2,306,1,074,-39.524599999999936,0.0,14.451300000000174,-5.194757519999996,-30.268057519999736
JH2,306,1,075,-39.93129999999982,0.0,13.665199999999912,-4.925232000000002,-31.19133199999986
JH2,306,1,076,-40.21589999999992,0.0,13.89890000000014,-4.960005119999987,-31.277005119999853
JH2,306,1,077,-36.107099999999576,0.0,13.52119999999968,-4.405179600000003,-26.99097959999998
JH2,306,1,078,-37.440400000000245,0.0,14.2820999999999,-4.790265839999993,-27.94856584000028
JH2,306,1,079,-37.05330000000031,0.0,12.478599999999917,-4.39303824,-28.9677382400004
JH2,306,1,080,-37.077400000000026,0.0,15.789600000000064,-4.992145200000008,-26.279945199999965
JH2,306,1,081,-41.855199999999584,0.0,15.581700000000184,-5.07305231999999,-31.34655231999941
JH2,306,1,082,-41.18359999999998,0.0,14.646899999999732,-5.128180560000009,-31.66498056000028
JH2,306,1,083,-42.09389999999978,0.0,15.5921000000003,-5.150973599999999,-31.65287359999946
JH2,306,1,084,-40.3669999999999,0.0,14.405899999999749,-4.875708240000002,-30.83680824000023
JH2,306,1,085,-40.25289999999994,0.0,14.78229999999985,-5.135711759999992,-30.60631176000011
JH2,306,1,086,-38.94840000000006,0.0,14.846600000000308,-5.05152504,-29.153325039999714
JH2,306,1,087,-38.93819999999988,0.0,14.428899999999883,-5.059709280000003,-29.56900927999997
JH2,306,1,088,-40.18210000000011,0.0,14.806099999999788,-5.160497759999999,-30.53639776000034
JH2,306,1,089,-39.75900000000003,0.0,15.374199999999746,-5.246732160000006,-29.631532160000297
JH2,306,1,090,-39.36669999999989,0.0,14.384099999999762,-5.006703599999993,-29.989303600000184
JH2,306,1,091,-38.86540000000016,0.0,14.484099999999671,-4.761396720000005,-29.14269672000048
JH2,306,1,092,-38.41009999999978,0.0,13.935699999999995,-4.865566320000001,-29.33996631999985
JH2,306,1,093,-40.084800000000016,0.0,14.602900000000318,-4.926065040000002,-30.40796503999969
JH2,306,1,094,-41.00529999999976,0.0,14.865099999999984,-5.011179840000015,-31.151379839999795
JH2,306,1,095,-42.69260000000021,0.0,14.894800000000032,-5.297987519999985,-33.095887520000105
JH2,306,1,096,-40.61879999999984,0.0,15.526200000000244,-5.276405519999999,-30.36900551999959
JH2,306,1,097,-45.3198000000001,0.0,15.252799999999752,-5.335953119999992,-35.4030531200003
JH2,306,1,098,-39.91579999999987,0.0,14.169700000000375,-5.046774479999997,-30.792874479999448
JH2,306,1,099,-40.8675,0.0,15.40729999999985,-5.19097680000001,-30.65117680000013
JH2,306,2,000,-40.60800000000009,0.0,15.641500000000178,-4.937070959999998,-29.903570959999968
JH2,306,2,001,-39.22870000000025,0.0,15.852100000000064,-4.8460118399999885,-28.222611840000205
JH2,306,2,002,-40.843900000000176,0.0,13.476799999999912,-4.909778639999995,-32.27687864000025
JH2,306,2,003,-43.93470000000035,0.0,15.420200000000024,-5.332361760000002,-33.84676176000033
JH2,306,2,004,-39.85240000000006,0.0,13.355799999999816,-4.583897999999996,-31.080498000000304
JH2,306,2,005,-43.76490000000019,0.0,15.189300000000005,-5.328627120000002,-33.90422712000015
JH2,306,2,006,-43.03779999999978,0.0,13.284799999999905,-5.2241248800000095,-34.97712487999993
JH2,306,2,007,-42.90509999999996,0.0,14.019600000000082,-5.144352479999991,-34.02985247999983
JH2,306,2,008,-43.61429999999982,0.0,15.439300000000005,-5.084738639999999,-33.25983863999984
JH2,306,2,009,-43.69590000000003,0.0,14.433800000000248,-4.9597948800000005,-34.221894879999795
JH2,306,2,010,-39.84799999999958,0.0,14.865600000000086,-4.714017120000004,-29.6964171199995
JH2,306,2,011,-42.03170000000026,0.0,14.716199999999844,-5.19170832000001,-32.50730832000049
JH2,306,2,012,-41.18040000000008,0.0,15.403499999999894,-5.166460799999994,-30.943360800000228
JH2,306,2,013,-42.517799999999895,0.0,15.49330000000009,-5.028915599999996,-32.05341559999983
JH2,306,2,014,-43.44310000000004,0.0,15.277099999999791,-4.992695999999999,-33.158596000000216
JH2,306,2,015,-42.94959999999993,0.0,15.742400000000089,-5.050708559999993,-32.25790855999989
JH2,306,2,016,-44.419299999999765,0.0,14.9688000000001,-5.243401439999991,-34.693901439999664
JH2,306,2,017,-41.31640000000012,0.0,15.98169999999982,-5.19314904000001,-30.527849040000312
JH2,306,2,018,-44.712700000000254,0.0,16.796200000000226,-5.186714400000001,-33.10321439999996
JH2,306,2,019,-42.70369999999965,0.0,16.517700000000332,-5.057074079999985,-31.24307407999937
JH2,306,2,020,-45.58419999999967,0.0,14.661299999999756,-5.138549280000007,-36.06144927999996
JH2,306,2,021,-40.1910000000002,0.0,16.528399999999692,-5.250320640000007,-28.912920640000515
JH2,306,2,022,-44.85079999999991,0.0,14.715699999999742,-5.201984160000002,-35.33708416000018
JH2,306,2,023,-41.983800000000166,0.0,15.829799999999976,-5.142208319999995,-31.296108320000187
JH2,306,2,024,-39.8249000000004,0.0,14.453399999999874,-4.9790692800000045,-30.350469280000432
JH2,306,2,025,-43.05679999999981,0.0,14.9061999999999,-5.111566559999998,-33.26216655999981
JH2,306,2,026,-40.21109999999993,0.0,14.467000000000098,-4.869326879999999,-30.613326879999885
JH2,306,2,027,-42.54350000000028,0.0,15.986099999999624,-5.504350320000009,-32.061750320000606
JH2,306,2,028,-41.32590000000008,0.0,16.006400000000212,-5.092889039999989,-30.41238903999988
JH2,306,2,029,-43.85030000000009,0.0,16.253200000000106,-5.352590880000005,-32.94969088000005
JH2,306,2,030,-42.6693000000001,0.0,14.397899999999936,-5.137757279999988,-33.40915728000015
JH2,306,2,031,-40.33819999999999,0.0,15.721900000000003,-5.1877008,-29.80400079999997
JH2,306,2,032,-44.52750000000021,0.0,16.952000000000226,-5.32346616,-32.89896615999997
JH2,306,2,033,-43.02239999999987,0.0,15.157800000000409,-5.231658959999995,-33.096258959999446
JH2,306,2,034,-41.72589999999977,0.0,17.61760000000004,-5.225760720000006,-29.33416071999977
JH2,306,2,035,-42.52350000000039,0.0,15.017900000000282,-5.478307199999989,-32.98380720000007
JH2,306,2,036,-39.23369999999976,0.0,16.484600000000228,-5.161609440000007,-27.91070943999953
JH2,306,2,037,-43.3142999999999,0.0,13.607700000000024,-4.866994800000011,-34.573594799999825
JH2,306,2,038,-43.010200000000005,0.0,13.589899999999943,-5.257199520000004,-34.67749952000011
JH2,306,2,039,-43.69439999999969,0.0,14.780099999999948,-5.404600800000008,-34.31890079999975
JH2,306,2,040,-41.66709999999989,0.0,15.418300000000272,-5.39735183999999,-31.64605183999961
JH2,306,2,041,-44.41289999999986,0.0,15.202499999999873,-5.421921119999996,-34.63232111999995
JH2,306,2,042,-41.29180000000012,0.0,14.797799999999825,-4.85525664,-31.349156640000267
JH2,306,2,043,-42.935000000000215,0.0,13.9991,-5.059959839999993,-33.995859840000115
JH2,306,2,044,-45.24630000000032,0.0,15.197099999999864,-5.393939040000003,-35.443139040000375
JH2,306,2,045,-43.23229999999992,0.0,15.844099999999798,-5.023539360000003,-32.411839360000094
JH2,306,2,046,-40.8002000000002,0.0,13.949499999999716,-4.960442880000011,-31.811242880000457
JH2,306,2,047,-40.36289999999974,0.0,12.588599999999587,-4.481442720000007,-32.255842720000096
JH2,306,2,048,-43.38960000000006,0.0,14.528800000000048,-5.189590799999993,-34.050390800000045
JH2,306,2,049,-45.15139999999997,0.0,14.463200000000144,-5.42477664000001,-36.11297663999988
JH2,306,2,050,-41.82160000000008,0.0,13.450000000000273,-5.052933359999989,-33.424533359999764
JH2,306,2,051,-44.459599999999966,0.0,14.226800000000368,-5.181366959999999,-35.41416695999964
JH2,306,2,052,-40.08690000000004,0.0,15.070700000000215,-5.132555999999992,-30.148755999999786
JH2,306,2,053,-41.19660000000006,0.0,15.95430000000033,-5.290181279999997,-30.5324812799998
JH2,306,2,054,-39.59069999999991,0.0,14.228900000000069,-4.828721040000005,-30.19052103999996
JH2,306,2,055,-37.308400000000006,0.0,13.464699999999992,-4.546427040000005,-28.39012704000003
JH2,306,2,056,-43.16400000000015,0.0,14.861000000000333,-5.434443360000008,-33.73754335999978
JH2,306,2,057,-42.84850000000013,0.0,15.088999999999942,-5.513448239999996,-33.27284824000018
JH2,306,2,058,-39.333599999999855,0.0,16.441299999999956,-5.033727360000008,-27.92602735999988
JH2,306,2,059,-38.317200000000255,0.0,17.159499999999753,-5.268710159999992,-26.42641016000055
JH2,306,2,060,-41.909100000000365,0.0,15.457400000000234,-5.366167920000005,-31.81786792000016
JH2,306,2,061,-42.96480000000037,0.0,16.553400000000238,-5.174467920000005,-31.585867920000105
JH2,306,2,062,-40.88679999999984,0.0,15.737299999999776,-5.53712616000001,-30.68662616000012
JH2,306,2,063,-41.33890000000031,0.0,16.393699999999626,-5.3063618400000205,-30.25156184000079
JH2,306,2,064,-38.21849999999999,0.0,16.19280000000026,-4.674903119999991,-26.70070311999975
JH2,306,2,065,-44.13160000000045,0.0,15.110000000000127,-5.442492960000006,-34.46409296000026
JH2,306,2,066,-41.09739999999984,0.0,15.55430000000024,-5.261630400000006,-30.804630399999613
JH2,306,2,067,-42.88650000000014,0.0,15.135399999999663,-5.2528334399999945,-33.00393344000039
JH2,306,2,068,-43.31719999999957,0.0,16.257500000000164,-5.502674880000001,-32.56227487999946
JH2,306,2,069,-42.59630000000016,0.0,16.91300000000001,-5.336917920000015,-31.02031792000016
JH2,306,2,070,-42.081499999999856,0.0,16.009099999999762,-5.316885360000009,-31.389385360000126
JH2,306,2,071,-40.95169999999982,0.0,16.06179999999995,-5.753085119999987,-30.642985119999857
JH2,306,2,072,-44.34539999999997,0.0,14.511799999999766,-5.445792720000009,-35.27939272000014
JH2,306,2,073,-40.46760000000024,0.0,16.021899999999732,-5.615172720000001,-30.060872720000464
JH2,306,2,074,-40.347499999999975,0.0,17.079199999999673,-5.440384079999991,-28.70878408000025
JH2,306,2,075,-38.771500000000266,0.0,17.145300000000134,-5.184614160000013,-26.81081416000021
JH2,306,2,076,-41.67650000000008,0.0,16.333600000000388,-5.410554480000002,-30.75345447999962
JH2,306,2,077,-42.82659999999979,0.0,16.823199999999815,-5.577996959999997,-31.58139695999997
JH2,306,2,078,-48.21970000000026,0.0,16.76189999999997,-5.910999120000001,-37.36879912000023
JH2,306,2,079,-42.95120000000031,0.0,17.26150000000007,-5.36271984000002,-31.05241984000027
JH2,306,2,080,-44.58650000000021,0.0,16.51000000000022,-5.3043559200000026,-33.38085591999996
JH2,306,2,081,-42.4997000000004,0.0,16.809099999999944,-5.431663440000007,-31.12226344000036
JH2,306,2,082,-42.00799999999997,0.0,15.63779999999997,-5.177784239999984,-31.54798423999996
JH2,306,2,083,-46.0318999999997,0.0,15.865900000000238,-5.480933039999998,-35.6468330399995
JH2,306,2,084,-45.1662000000001,0.0,17.814300000000003,-5.522991120000004,-32.87489112000017
JH2,306,2,085,-42.9346000000003,0.0,16.823699999999917,-5.32469088,-31.435490880000323
JH2,306,2,086,-47.16019999999977,0.0,16.6257999999998,-5.709153599999999,-36.24365360000002
JH2,306,2,087,-46.19880000000013,0.0,17.357100000000173,-5.654707199999995,-34.49640719999998
JH2,306,2,088,-44.80180000000004,0.0,17.39800000000014,-5.6540419200000045,-33.05794191999991
JH2,306,2,089,-41.897099999999774,0.0,15.836299999999936,-5.564028240000002,-31.6248282399998
JH2,306,2,090,-41.11879999999999,0.0,16.373399999999947,-5.215654799999991,-29.961054800000056
JH2,306,2,091,-41.87949999999984,0.0,14.58219999999983,-5.301678959999993,-32.59897896000001
JH2,306,2,092,-41.28269999999977,0.0,15.559900000000198,-5.195836080000013,-30.918636079999665
JH2,306,2,093,-45.07040000000032,0.0,16.461699999999837,-5.510668319999989,-34.11936832000047
JH2,306,2,094,-41.76470000000012,0.0,15.86220000000003,-5.547924720000003,-31.45042472000008
JH2,306,2,095,-45.3398999999998,0.0,16.720900000000256,-5.300629199999989,-33.91962919999949
JH2,306,2,096,-43.4768999999999,0.0,16.984699999999975,-5.598705600000004,-32.0909055999999
JH2,306,2,097,-46.22510000000016,0.0,17.786200000000008,-5.668756560000008,-34.10765656000008
JH2,306,2,098,-44.49010000000026,0.0,15.927299999999832,-5.759236800000004,-34.32193680000041
JH2,306,2,099,-41.047400000000025,0.0,17.28630000000021,-5.345716320000008,-29.106816319999893
JH2,306,3,000,-37.20680000000024,0.0,13.459100000000037,-4.6590501600000085,-28.406650160000154
JH2,306,3,001,-37.121400000000136,0.0,13.69360000000006,-4.727110319999999,-28.154910320000123
JH2,306,3,002,-43.38700000000017,0.0,15.195600000000011,-5.14760184000001,-33.3390018400002
JH2,306,3,003,-37.42879999999993,0.0,13.651699999999892,-4.57969608,-28.35679608000003
JH2,306,3,004,-39.11850000000023,0.0,13.871700000000146,-4.592615040000014,-29.83941504000009
JH2,306,3,005,-40.82459999999975,0.0,13.55029999999988,-4.694892480000014,-31.969192479999904
JH2,306,3,006,-43.46110000000021,0.0,14.76220000000012,-5.120406719999995,-33.81930672000007
JH2,306,3,007,-40.24940000000012,0.0,14.95300000000043,-4.851092880000016,-30.1475928799997
JH2,306,3,008,-40.11109999999959,0.0,14.423400000000129,-4.96054296,-30.64824295999945
JH2,306,3,009,-43.79239999999979,0.0,15.930899999999838,-5.046179040000004,-32.907679039999984
JH2,306,3,010,-47.9725,0.0,15.56919999999991,-5.605096320000001,-38.00839632000008
JH2,306,3,011,-41.11819999999973,0.0,12.370800000000145,-4.883825520000001,-33.6311255199996
JH2,306,3,012,-40.4312000000002,0.0,14.034200000000055,-4.666247999999993,-31.06324800000014
JH2,306,3,013,-42.39010000000015,0.0,13.69170000000031,-4.77697104,-33.475271039999804
JH2,306,3,014,-38.95089999999999,0.0,12.822300000000268,-4.6099936800000005,-30.73859367999964
JH2,306,3,015,-40.57500000000004,0.0,12.64810000000034,-4.504829759999984,-32.43182975999974
JH2,306,3,016,-41.11449999999982,0.0,14.523699999999735,-4.782968639999998,-31.37366864000009
JH2,306,3,017,-38.5396999999997,0.0,13.39280000000008,-4.459840560000005,-29.60674055999961
JH2,306,3,018,-40.67739999999986,0.0,15.57260000000042,-4.932876240000007,-30.037676239999456
JH2,306,3,019,-40.13110000000009,0.0,13.896400000000083,-4.661485920000014,-30.89618592000004
JH2,306,3,020,-42.76259999999963,0.0,14.466300000000048,-4.749755760000006,-33.0460557599996
JH2,306,3,021,-43.57439999999996,0.0,15.263999999999667,-5.006981519999991,-33.31738152000028
JH2,306,3,022,-39.48590000000013,0.0,13.303499999999984,-4.4365996800000165,-30.6189996800001
JH2,306,3,023,-39.86869999999978,0.0,12.78839999999991,-4.827753359999996,-31.908053359999823
JH2,306,3,024,-38.62550000000018,0.0,13.492100000000391,-4.8312518399999895,-29.964651839999785
JH2,306,3,025,-42.06720000000009,0.0,13.678899999999883,-5.046791760000007,-33.43509176000022
JH2,306,3,026,-40.8289,0.0,14.00960000000032,-4.785289199999995,-31.604689199999683
